   Time        Lum_e      <E>_e    <Erms>_e    Lum_eb     <E>_eb    <Erms>_eb   Lum_x       <E>_x    <Erms>_x
   (sec)     (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)

  3.910E-01  7.747E+01  1.049E+01  1.145E+01  7.365E+01  1.280E+01  1.391E+01  3.803E+01  1.689E+01  1.917E+01
  3.920E-01  7.776E+01  1.052E+01  1.148E+01  7.403E+01  1.282E+01  1.393E+01  3.814E+01  1.691E+01  1.918E+01
  3.930E-01  7.812E+01  1.055E+01  1.152E+01  7.447E+01  1.285E+01  1.396E+01  3.827E+01  1.692E+01  1.920E+01
  3.940E-01  7.834E+01  1.058E+01  1.155E+01  7.474E+01  1.287E+01  1.398E+01  3.833E+01  1.694E+01  1.922E+01
  3.950E-01  7.847E+01  1.061E+01  1.159E+01  7.483E+01  1.290E+01  1.401E+01  3.832E+01  1.696E+01  1.925E+01
  3.960E-01  7.867E+01  1.064E+01  1.162E+01  7.494E+01  1.292E+01  1.404E+01  3.832E+01  1.698E+01  1.927E+01
  3.970E-01  7.886E+01  1.067E+01  1.165E+01  7.509E+01  1.294E+01  1.407E+01  3.832E+01  1.699E+01  1.928E+01
  3.980E-01  7.897E+01  1.070E+01  1.169E+01  7.526E+01  1.297E+01  1.410E+01  3.832E+01  1.701E+01  1.930E+01
  3.990E-01  7.913E+01  1.073E+01  1.172E+01  7.545E+01  1.300E+01  1.413E+01  3.836E+01  1.702E+01  1.932E+01
  4.000E-01  7.938E+01  1.076E+01  1.175E+01  7.568E+01  1.302E+01  1.415E+01  3.845E+01  1.703E+01  1.934E+01
  4.010E-01  7.955E+01  1.078E+01  1.178E+01  7.581E+01  1.304E+01  1.417E+01  3.854E+01  1.704E+01  1.935E+01
  4.020E-01  7.958E+01  1.080E+01  1.181E+01  7.581E+01  1.305E+01  1.419E+01  3.860E+01  1.706E+01  1.937E+01
  4.030E-01  7.948E+01  1.083E+01  1.183E+01  7.572E+01  1.307E+01  1.421E+01  3.862E+01  1.707E+01  1.939E+01
  4.040E-01  7.934E+01  1.085E+01  1.186E+01  7.560E+01  1.309E+01  1.423E+01  3.864E+01  1.709E+01  1.941E+01
  4.050E-01  7.936E+01  1.088E+01  1.189E+01  7.561E+01  1.311E+01  1.425E+01  3.870E+01  1.710E+01  1.943E+01
  4.060E-01  7.948E+01  1.091E+01  1.192E+01  7.571E+01  1.313E+01  1.428E+01  3.876E+01  1.712E+01  1.945E+01
  4.070E-01  7.968E+01  1.094E+01  1.196E+01  7.587E+01  1.315E+01  1.431E+01  3.881E+01  1.714E+01  1.948E+01
  4.080E-01  7.990E+01  1.097E+01  1.200E+01  7.606E+01  1.318E+01  1.434E+01  3.883E+01  1.716E+01  1.950E+01
  4.090E-01  8.026E+01  1.101E+01  1.204E+01  7.636E+01  1.321E+01  1.437E+01  3.891E+01  1.718E+01  1.952E+01
  4.100E-01  8.081E+01  1.104E+01  1.208E+01  7.682E+01  1.324E+01  1.440E+01  3.908E+01  1.719E+01  1.954E+01
  4.110E-01  8.082E+01  1.107E+01  1.212E+01  7.679E+01  1.326E+01  1.443E+01  3.901E+01  1.721E+01  1.956E+01
  4.120E-01  8.092E+01  1.110E+01  1.215E+01  7.685E+01  1.329E+01  1.446E+01  3.900E+01  1.723E+01  1.958E+01
