--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12n20_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   270            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
-0.273790440E-02 0.143E+03 0.524E+02 0.660E+47 0.211E+40 0.262E+40 0.370E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.273790440E-02 0.207E+03 0.761E+02 0.129E+46 0.172E+38 0.137E+39 0.202E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.273790440E-02 0.300E+03 0.110E+03 0.240E+44 0.862E+35 0.786E+37 0.120E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.211655451E-02 0.500E+01 0.184E+01 0.460E+57 0.913E+51 0.446E+50 0.444E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.211655451E-02 0.725E+01 0.267E+01 0.596E+57 0.395E+51 0.801E+49 0.810E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.211655451E-02 0.105E+02 0.387E+01 0.529E+57 0.767E+50 0.646E+48 0.658E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.211655451E-02 0.153E+02 0.562E+01 0.164E+57 0.612E+49 0.417E+47 0.432E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.211655451E-02 0.222E+02 0.815E+01 0.712E+55 0.289E+48 0.284E+46 0.306E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.211655451E-02 0.322E+02 0.118E+02 0.212E+54 0.120E+47 0.196E+45 0.224E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.211655451E-02 0.467E+02 0.172E+02 0.612E+52 0.428E+45 0.136E+44 0.166E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.211655451E-02 0.677E+02 0.249E+02 0.164E+51 0.115E+44 0.909E+42 0.117E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.211655451E-02 0.982E+02 0.361E+02 0.392E+49 0.209E+42 0.546E+41 0.740E+41 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.211655451E-02 0.143E+03 0.524E+02 0.845E+47 0.261E+40 0.301E+40 0.426E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.211655451E-02 0.207E+03 0.761E+02 0.167E+46 0.218E+38 0.159E+39 0.233E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.211655451E-02 0.300E+03 0.110E+03 0.317E+44 0.113E+36 0.708E+37 0.139E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.164722070E-02 0.500E+01 0.184E+01 0.486E+57 0.897E+51 0.403E+50 0.401E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.164722070E-02 0.725E+01 0.267E+01 0.631E+57 0.395E+51 0.719E+49 0.727E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.164722070E-02 0.105E+02 0.387E+01 0.570E+57 0.787E+50 0.594E+48 0.605E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.164722070E-02 0.153E+02 0.562E+01 0.181E+57 0.647E+49 0.403E+47 0.416E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.164722070E-02 0.222E+02 0.815E+01 0.804E+55 0.314E+48 0.287E+46 0.309E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.164722070E-02 0.322E+02 0.118E+02 0.244E+54 0.134E+47 0.205E+45 0.234E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.164722070E-02 0.467E+02 0.172E+02 0.716E+52 0.487E+45 0.147E+44 0.179E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.164722070E-02 0.677E+02 0.249E+02 0.195E+51 0.133E+44 0.997E+42 0.129E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.164722070E-02 0.982E+02 0.361E+02 0.471E+49 0.245E+42 0.606E+41 0.822E+41 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.164722070E-02 0.143E+03 0.524E+02 0.103E+48 0.309E+40 0.336E+40 0.476E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.164722070E-02 0.207E+03 0.761E+02 0.205E+46 0.264E+38 0.179E+39 0.262E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.164722070E-02 0.300E+03 0.110E+03 0.393E+44 0.141E+36 0.771E+37 0.158E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.127825337E-02 0.500E+01 0.184E+01 0.503E+57 0.885E+51 0.372E+50 0.371E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.127825337E-02 0.725E+01 0.267E+01 0.656E+57 0.395E+51 0.660E+49 0.666E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.127825337E-02 0.105E+02 0.387E+01 0.600E+57 0.802E+50 0.554E+48 0.564E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.127825337E-02 0.153E+02 0.562E+01 0.196E+57 0.676E+49 0.390E+47 0.403E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.127825337E-02 0.222E+02 0.815E+01 0.886E+55 0.336E+48 0.289E+46 0.311E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.127825337E-02 0.322E+02 0.118E+02 0.273E+54 0.146E+47 0.213E+45 0.243E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.127825337E-02 0.467E+02 0.172E+02 0.814E+52 0.539E+45 0.156E+44 0.190E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.127825337E-02 0.677E+02 0.249E+02 0.224E+51 0.149E+44 0.108E+43 0.139E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.127825337E-02 0.982E+02 0.361E+02 0.547E+49 0.278E+42 0.660E+41 0.896E+41 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.127825337E-02 0.143E+03 0.524E+02 0.120E+48 0.355E+40 0.369E+40 0.522E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.127825337E-02 0.207E+03 0.761E+02 0.242E+46 0.308E+38 0.197E+39 0.289E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.127825337E-02 0.300E+03 0.110E+03 0.467E+44 0.169E+36 0.824E+37 0.176E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.100604048E-02 0.500E+01 0.184E+01 0.514E+57 0.874E+51 0.349E+50 0.348E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.100604048E-02 0.725E+01 0.267E+01 0.671E+57 0.394E+51 0.614E+49 0.620E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.100604048E-02 0.105E+02 0.387E+01 0.620E+57 0.812E+50 0.524E+48 0.533E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.100604048E-02 0.153E+02 0.562E+01 0.207E+57 0.697E+49 0.380E+47 0.392E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.100604048E-02 0.222E+02 0.815E+01 0.954E+55 0.354E+48 0.290E+46 0.313E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.100604048E-02 0.322E+02 0.118E+02 0.297E+54 0.156E+47 0.219E+45 0.250E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.100604048E-02 0.467E+02 0.172E+02 0.899E+52 0.584E+45 0.163E+44 0.198E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.100604048E-02 0.677E+02 0.249E+02 0.250E+51 0.163E+44 0.114E+43 0.147E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.100604048E-02 0.982E+02 0.361E+02 0.613E+49 0.306E+42 0.706E+41 0.958E+41 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.100604048E-02 0.143E+03 0.524E+02 0.135E+48 0.396E+40 0.397E+40 0.562E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.100604048E-02 0.207E+03 0.761E+02 0.274E+46 0.347E+38 0.213E+39 0.313E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.100604048E-02 0.300E+03 0.110E+03 0.534E+44 0.193E+36 0.752E+37 0.192E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.787267693E-03 0.500E+01 0.184E+01 0.522E+57 0.862E+51 0.326E+50 0.325E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.787267693E-03 0.725E+01 0.267E+01 0.681E+57 0.392E+51 0.574E+49 0.580E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.787267693E-03 0.105E+02 0.387E+01 0.634E+57 0.819E+50 0.498E+48 0.506E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.787267693E-03 0.153E+02 0.562E+01 0.216E+57 0.714E+49 0.372E+47 0.383E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.787267693E-03 0.222E+02 0.815E+01 0.101E+56 0.368E+48 0.291E+46 0.313E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.787267693E-03 0.322E+02 0.118E+02 0.319E+54 0.165E+47 0.224E+45 0.256E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.787267693E-03 0.467E+02 0.172E+02 0.975E+52 0.623E+45 0.169E+44 0.206E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.787267693E-03 0.677E+02 0.249E+02 0.273E+51 0.175E+44 0.120E+43 0.154E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.787267693E-03 0.982E+02 0.361E+02 0.675E+49 0.332E+42 0.747E+41 0.101E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.787267693E-03 0.143E+03 0.524E+02 0.150E+48 0.433E+40 0.422E+40 0.597E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.787267693E-03 0.207E+03 0.761E+02 0.305E+46 0.383E+38 0.228E+39 0.335E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.787267693E-03 0.300E+03 0.110E+03 0.596E+44 0.217E+36 0.829E+37 0.207E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.629423493E-03 0.500E+01 0.184E+01 0.527E+57 0.853E+51 0.309E+50 0.308E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.629423493E-03 0.725E+01 0.267E+01 0.687E+57 0.390E+51 0.545E+49 0.550E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.629423493E-03 0.105E+02 0.387E+01 0.644E+57 0.823E+50 0.479E+48 0.487E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.629423493E-03 0.153E+02 0.562E+01 0.222E+57 0.727E+49 0.365E+47 0.376E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.629423493E-03 0.222E+02 0.815E+01 0.106E+56 0.380E+48 0.292E+46 0.314E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.629423493E-03 0.322E+02 0.118E+02 0.337E+54 0.171E+47 0.228E+45 0.260E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.629423493E-03 0.467E+02 0.172E+02 0.104E+53 0.654E+45 0.174E+44 0.212E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.629423493E-03 0.677E+02 0.249E+02 0.292E+51 0.186E+44 0.124E+43 0.160E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.629423493E-03 0.982E+02 0.361E+02 0.724E+49 0.354E+42 0.780E+41 0.106E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.629423493E-03 0.143E+03 0.524E+02 0.161E+48 0.464E+40 0.443E+40 0.627E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.629423493E-03 0.207E+03 0.761E+02 0.330E+46 0.413E+38 0.241E+39 0.354E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.629423493E-03 0.300E+03 0.110E+03 0.647E+44 0.236E+36 0.889E+37 0.221E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.504760488E-03 0.500E+01 0.184E+01 0.530E+57 0.849E+51 0.305E+50 0.304E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.504760488E-03 0.725E+01 0.267E+01 0.691E+57 0.389E+51 0.534E+49 0.539E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.504760488E-03 0.105E+02 0.387E+01 0.650E+57 0.826E+50 0.468E+48 0.475E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.504760488E-03 0.153E+02 0.562E+01 0.227E+57 0.737E+49 0.360E+47 0.371E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.504760488E-03 0.222E+02 0.815E+01 0.109E+56 0.389E+48 0.292E+46 0.314E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.504760488E-03 0.322E+02 0.118E+02 0.351E+54 0.177E+47 0.231E+45 0.264E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.504760488E-03 0.467E+02 0.172E+02 0.109E+53 0.680E+45 0.178E+44 0.217E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.504760488E-03 0.677E+02 0.249E+02 0.308E+51 0.194E+44 0.128E+43 0.165E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.504760488E-03 0.982E+02 0.361E+02 0.767E+49 0.372E+42 0.809E+41 0.110E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.504760488E-03 0.143E+03 0.524E+02 0.171E+48 0.490E+40 0.462E+40 0.653E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.504760488E-03 0.207E+03 0.761E+02 0.351E+46 0.440E+38 0.252E+39 0.370E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.504760488E-03 0.300E+03 0.110E+03 0.693E+44 0.254E+36 0.947E+37 0.233E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.421588043E-03 0.500E+01 0.184E+01 0.533E+57 0.848E+51 0.307E+50 0.306E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.421588043E-03 0.725E+01 0.267E+01 0.694E+57 0.389E+51 0.534E+49 0.539E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.421588043E-03 0.105E+02 0.387E+01 0.655E+57 0.829E+50 0.464E+48 0.471E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.421588043E-03 0.153E+02 0.562E+01 0.231E+57 0.744E+49 0.357E+47 0.367E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.421588043E-03 0.222E+02 0.815E+01 0.112E+56 0.396E+48 0.292E+46 0.315E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.421588043E-03 0.322E+02 0.118E+02 0.362E+54 0.181E+47 0.233E+45 0.267E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.421588043E-03 0.467E+02 0.172E+02 0.113E+53 0.700E+45 0.181E+44 0.221E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.421588043E-03 0.677E+02 0.249E+02 0.320E+51 0.201E+44 0.131E+43 0.169E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.421588043E-03 0.982E+02 0.361E+02 0.799E+49 0.386E+42 0.830E+41 0.113E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.421588043E-03 0.143E+03 0.524E+02 0.179E+48 0.510E+40 0.476E+40 0.674E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.421588043E-03 0.207E+03 0.761E+02 0.367E+46 0.460E+38 0.261E+39 0.384E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.421588043E-03 0.300E+03 0.110E+03 0.725E+44 0.267E+36 0.832E+37 0.244E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.340350924E-03 0.500E+01 0.184E+01 0.534E+57 0.849E+51 0.313E+50 0.312E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.340350924E-03 0.725E+01 0.267E+01 0.695E+57 0.389E+51 0.542E+49 0.547E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.340350924E-03 0.105E+02 0.387E+01 0.658E+57 0.830E+50 0.464E+48 0.471E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.340350924E-03 0.153E+02 0.562E+01 0.234E+57 0.750E+49 0.354E+47 0.364E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.340350924E-03 0.222E+02 0.815E+01 0.114E+56 0.402E+48 0.292E+46 0.314E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.340350924E-03 0.322E+02 0.118E+02 0.372E+54 0.185E+47 0.235E+45 0.269E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.340350924E-03 0.467E+02 0.172E+02 0.117E+53 0.719E+45 0.184E+44 0.224E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.340350924E-03 0.677E+02 0.249E+02 0.332E+51 0.207E+44 0.134E+43 0.172E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.340350924E-03 0.982E+02 0.361E+02 0.831E+49 0.400E+42 0.852E+41 0.116E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.340350924E-03 0.143E+03 0.524E+02 0.186E+48 0.531E+40 0.490E+40 0.694E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.340350924E-03 0.207E+03 0.761E+02 0.384E+46 0.480E+38 0.271E+39 0.398E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.340350924E-03 0.300E+03 0.110E+03 0.759E+44 0.281E+36 0.885E+37 0.254E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.277435176E-03 0.500E+01 0.184E+01 0.535E+57 0.851E+51 0.322E+50 0.321E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.277435176E-03 0.725E+01 0.267E+01 0.696E+57 0.389E+51 0.556E+49 0.561E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.277435176E-03 0.105E+02 0.387E+01 0.660E+57 0.831E+50 0.468E+48 0.475E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.277435176E-03 0.153E+02 0.562E+01 0.236E+57 0.754E+49 0.352E+47 0.362E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.277435176E-03 0.222E+02 0.815E+01 0.116E+56 0.406E+48 0.292E+46 0.314E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.277435176E-03 0.322E+02 0.118E+02 0.380E+54 0.188E+47 0.237E+45 0.271E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.277435176E-03 0.467E+02 0.172E+02 0.119E+53 0.734E+45 0.186E+44 0.227E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.277435176E-03 0.677E+02 0.249E+02 0.341E+51 0.212E+44 0.136E+43 0.175E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.277435176E-03 0.982E+02 0.361E+02 0.856E+49 0.411E+42 0.868E+41 0.118E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.277435176E-03 0.143E+03 0.524E+02 0.192E+48 0.547E+40 0.501E+40 0.709E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.277435176E-03 0.207E+03 0.761E+02 0.397E+46 0.497E+38 0.277E+39 0.408E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.277435176E-03 0.300E+03 0.110E+03 0.787E+44 0.292E+36 0.937E+37 0.262E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.212374456E-03 0.500E+01 0.184E+01 0.536E+57 0.854E+51 0.335E+50 0.334E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.212374456E-03 0.725E+01 0.267E+01 0.696E+57 0.389E+51 0.582E+49 0.588E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.212374456E-03 0.105E+02 0.387E+01 0.662E+57 0.833E+50 0.483E+48 0.491E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.212374456E-03 0.153E+02 0.562E+01 0.238E+57 0.759E+49 0.352E+47 0.362E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.212374456E-03 0.222E+02 0.815E+01 0.118E+56 0.412E+48 0.293E+46 0.315E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.212374456E-03 0.322E+02 0.118E+02 0.390E+54 0.192E+47 0.239E+45 0.273E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.212374456E-03 0.467E+02 0.172E+02 0.123E+53 0.751E+45 0.189E+44 0.230E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.212374456E-03 0.677E+02 0.249E+02 0.352E+51 0.218E+44 0.138E+43 0.178E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.212374456E-03 0.982E+02 0.361E+02 0.885E+49 0.423E+42 0.888E+41 0.120E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.212374456E-03 0.143E+03 0.524E+02 0.199E+48 0.565E+40 0.515E+40 0.729E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.212374456E-03 0.207E+03 0.761E+02 0.411E+46 0.515E+38 0.287E+39 0.422E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.212374456E-03 0.300E+03 0.110E+03 0.816E+44 0.304E+36 0.103E+38 0.273E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.170544888E-03 0.500E+01 0.184E+01 0.537E+57 0.859E+51 0.346E+50 0.345E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.170544888E-03 0.725E+01 0.267E+01 0.697E+57 0.390E+51 0.605E+49 0.611E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.170544888E-03 0.105E+02 0.387E+01 0.664E+57 0.835E+50 0.499E+48 0.507E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.170544888E-03 0.153E+02 0.562E+01 0.240E+57 0.763E+49 0.354E+47 0.364E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.170544888E-03 0.222E+02 0.815E+01 0.120E+56 0.415E+48 0.293E+46 0.315E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.170544888E-03 0.322E+02 0.118E+02 0.396E+54 0.194E+47 0.240E+45 0.274E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.170544888E-03 0.467E+02 0.172E+02 0.125E+53 0.762E+45 0.191E+44 0.232E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.170544888E-03 0.677E+02 0.249E+02 0.359E+51 0.222E+44 0.140E+43 0.181E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.170544888E-03 0.982E+02 0.361E+02 0.904E+49 0.432E+42 0.901E+41 0.122E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.170544888E-03 0.143E+03 0.524E+02 0.204E+48 0.578E+40 0.524E+40 0.742E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.170544888E-03 0.207E+03 0.761E+02 0.422E+46 0.528E+38 0.293E+39 0.432E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.170544888E-03 0.300E+03 0.110E+03 0.838E+44 0.313E+36 0.109E+38 0.281E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.121454200E-03 0.500E+01 0.184E+01 0.539E+57 0.865E+51 0.364E+50 0.363E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.121454200E-03 0.725E+01 0.267E+01 0.698E+57 0.391E+51 0.650E+49 0.657E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.121454200E-03 0.105E+02 0.387E+01 0.666E+57 0.838E+50 0.539E+48 0.549E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.121454200E-03 0.153E+02 0.562E+01 0.242E+57 0.768E+49 0.362E+47 0.373E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.121454200E-03 0.222E+02 0.815E+01 0.122E+56 0.420E+48 0.294E+46 0.316E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.121454200E-03 0.322E+02 0.118E+02 0.404E+54 0.198E+47 0.242E+45 0.277E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
-0.121454200E-03 0.467E+02 0.172E+02 0.128E+53 0.778E+45 0.193E+44 0.235E+44 0.465E+02 0.465E+02 0.465E+02 0.465E+02
-0.121454200E-03 0.677E+02 0.249E+02 0.369E+51 0.227E+44 0.143E+43 0.184E+43 0.675E+02 0.675E+02 0.675E+02 0.675E+02
-0.121454200E-03 0.982E+02 0.361E+02 0.930E+49 0.444E+42 0.921E+41 0.125E+42 0.979E+02 0.979E+02 0.979E+02 0.979E+02
-0.121454200E-03 0.143E+03 0.524E+02 0.210E+48 0.595E+40 0.539E+40 0.764E+40 0.142E+03 0.142E+03 0.142E+03 0.142E+03
-0.121454200E-03 0.207E+03 0.761E+02 0.435E+46 0.544E+38 0.304E+39 0.448E+39 0.206E+03 0.206E+03 0.206E+03 0.206E+03
-0.121454200E-03 0.300E+03 0.110E+03 0.862E+44 0.323E+36 0.121E+38 0.295E+38 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
-0.737598012E-04 0.500E+01 0.184E+01 0.540E+57 0.872E+51 0.386E+50 0.384E+50 0.498E+01 0.498E+01 0.498E+01 0.498E+01
-0.737598012E-04 0.725E+01 0.267E+01 0.699E+57 0.393E+51 0.709E+49 0.717E+49 0.723E+01 0.723E+01 0.723E+01 0.723E+01
-0.737598012E-04 0.105E+02 0.387E+01 0.668E+57 0.842E+50 0.601E+48 0.615E+48 0.105E+02 0.105E+02 0.105E+02 0.105E+02
-0.737598012E-04 0.153E+02 0.562E+01 0.244E+57 0.773E+49 0.380E+47 0.393E+47 0.152E+02 0.152E+02 0.152E+02 0.152E+02
-0.737598012E-04 0.222E+02 0.815E+01 0.123E+56 0.425E+48 0.296E+46 0.318E+46 0.221E+02 0.221E+02 0.221E+02 0.221E+02
-0.737598012E-04 0.322E+02 0.118E+02 0.412E+54 0.201E+47 0.244E+45 0.279E+45 0.321E+02 0.321E+02 0.321E+02 0.321E+02
